update,rollout_steps,batch_size,completed_episodes,episode_return_sum,average_step_reward,actor_loss,critic_loss,entropy,eval_avg_return,eval_std_return,eval_avg_length
117.0,128.0,384.0,3.0,102.55068901181221,0.8011772632598877,-0.005756453222905596,0.3600567529598872,2.024804651737213,28.44708824038105,5.442507630247749,40.0
118.0,128.0,384.0,3.0,93.57698544859886,0.7310702204704285,-0.008952882684146365,0.2006647934516271,1.8553805102904637,28.44708824038105,5.442507630247749,40.0
119.0,128.0,384.0,3.0,83.8476585149765,0.655059814453125,-0.011365527908007303,0.2661287908752759,1.815014163653056,28.44708824038105,5.442507630247749,40.0
120.0,128.0,384.0,3.0,85.96913161873817,0.671633780002594,-0.007346835142622392,0.17828650306910276,1.814855620265007,28.44708824038105,5.442507630247749,40.0
121.0,128.0,384.0,4.0,86.05902072787285,0.6723361015319824,-0.010189343088616928,0.25128285214304924,2.0511810729900994,28.44708824038105,5.442507630247749,40.0
122.0,128.0,384.0,3.0,94.505834877491,0.7383268475532532,-0.010637540525446335,0.133220459955434,2.071294531226158,28.44708824038105,5.442507630247749,40.0
123.0,128.0,384.0,3.0,101.58315885066986,0.7936184406280518,-0.012312826816923916,0.2558623639245828,2.098686844110489,28.44708824038105,5.442507630247749,40.0
124.0,128.0,384.0,3.0,82.52446886897087,0.6447224617004395,-0.0181980871129781,0.1844111659253637,2.1475602785746255,28.44708824038105,5.442507630247749,40.0
125.0,128.0,384.0,3.0,90.70426717400551,0.7086270451545715,-0.01525983881826202,0.4327562178174655,2.0130360374848046,28.44708824038105,5.442507630247749,40.0
126.0,128.0,384.0,4.0,106.57803258299828,0.8326408267021179,-0.010370703569302956,0.39706766481200856,2.0573919465144477,28.44708824038105,5.442507630247749,40.0
127.0,128.0,384.0,3.0,99.44523030519485,0.7769158482551575,-0.00956200334864358,0.30226752161979675,2.139268636703491,28.44708824038105,5.442507630247749,40.0
128.0,128.0,384.0,3.0,91.792863458395,0.7171317934989929,-0.013189744980384907,0.17582167529811463,2.2805623014767966,28.44708824038105,5.442507630247749,40.0
129.0,128.0,384.0,3.0,93.34447744488716,0.7292537689208984,-0.012235612142831087,0.22303279799719652,2.388918846845627,28.44708824038105,5.442507630247749,40.0
130.0,128.0,384.0,3.0,88.86667165160179,0.6942708492279053,-0.014626180209840337,0.19528908282518387,2.4520394603411355,28.44708824038105,5.442507630247749,40.0
131.0,128.0,384.0,4.0,88.05829307436943,0.687955379486084,-0.010685835576926669,0.1960967518389225,2.432600716749827,28.44708824038105,5.442507630247749,40.0
132.0,128.0,384.0,3.0,100.83853310346603,0.7878010869026184,-0.01142150016191105,0.4605519864708185,2.552204151948293,28.44708824038105,5.442507630247749,40.0
133.0,128.0,384.0,3.0,99.81849208474159,0.7798319458961487,-0.0075244843028485775,0.2410640281935533,2.2838280300299325,28.44708824038105,5.442507630247749,40.0
134.0,128.0,384.0,3.0,84.47566130757332,0.6599661707878113,-0.012077712065850696,0.09583995894839366,2.1415539979934692,28.44708824038105,5.442507630247749,40.0
